Participant,Interaction,Hand,Bone,X,Y,Z,Time
3,1,R,r_ring_finger_tip_marker,0.1654978,2.207662,-0.2430285,4618.702
3,1,R,r_pinky_finger_tip_marker,0.1584787,2.195888,-0.240282,4618.702
3,1,L,b_l_wrist,0.0008016587,2.106918,-0.1458663,4634.462
3,1,L,b_l_forearm_stub,0.0008016587,2.106918,-0.1458663,4634.462
3,1,L,b_l_thumb0,-0.007070197,2.128032,-0.1576422,4634.462
3,1,L,b_l_thumb1,-0.01374264,2.14705,-0.172183,4634.462
3,1,L,b_l_thumb2,-0.01509376,2.173597,-0.1909056,4634.462
3,1,L,b_l_thumb3,0.009999445,2.191875,-0.2042554,4634.462
3,1,L,b_l_index1,-0.002467153,2.205029,-0.1595418,4634.462
3,1,L,b_l_index2,0.004665793,2.241635,-0.1664381,4634.462
3,1,L,b_l_index3,0.009544179,2.264992,-0.1710584,4634.462
3,1,L,b_l_middle1,0.01926723,2.199975,-0.1583985,4634.462
3,1,L,b_l_middle2,0.03614927,2.235918,-0.1747026,4634.462
3,1,L,b_l_middle3,0.0465595,2.258297,-0.1869421,4634.462
3,1,L,b_l_ring1,0.03544345,2.188523,-0.1647006,4634.462
3,1,L,b_l_ring2,0.0382822,2.210943,-0.1964814,4634.462
3,1,L,b_l_ring3,0.024082,2.196178,-0.2134078,4634.462
3,1,L,b_l_pinky0,0.02846145,2.134035,-0.1625473,4634.462
3,1,L,b_l_pinky1,0.04867121,2.173493,-0.1734393,4634.462
3,1,L,b_l_pinky2,0.0426119,2.188049,-0.1998048,4634.462
3,1,L,b_l_pinky3,0.03283057,2.185277,-0.2173887,4634.462
3,1,L,l_thumb_finger_tip_marker,0.0323435,2.198662,-0.2120584,4634.462
3,1,L,l_index_finger_tip_marker,0.01530638,2.286039,-0.176063,4634.462
3,1,L,l_middle_finger_tip_marker,0.05466364,2.277203,-0.2011384,4634.462
3,1,L,l_ring_finger_tip_marker,0.01513148,2.17809,-0.1997284,4634.462
3,1,L,l_pinky_finger_tip_marker,0.02046065,2.16739,-0.214359,4634.462
3,1,R,b_r_wrist,0.1741629,2.106678,-0.1822489,4634.462
3,1,R,b_r_forearm_stub,0.1741629,2.106678,-0.1822489,4634.462
3,1,R,b_r_thumb0,0.1824499,2.130333,-0.1865131,4634.462
3,1,R,b_r_thumb1,0.1879521,2.153191,-0.1945698,4634.462
3,1,R,b_r_thumb2,0.1869784,2.182137,-0.2093452,4634.462
3,1,R,b_r_thumb3,0.1668467,2.207884,-0.2179341,4634.462
3,1,R,b_r_index1,0.1829856,2.202973,-0.1605032,4634.462
3,1,R,b_r_index2,0.1839003,2.240804,-0.1630461,4634.462
3,1,R,b_r_index3,0.1841532,2.265036,-0.1648898,4634.462
3,1,R,b_r_middle1,0.1611281,2.198588,-0.159004,4634.462
3,1,R,b_r_middle2,0.1532795,2.240788,-0.1595437,4634.462
3,1,R,b_r_middle3,0.1487682,2.267655,-0.1636414,4634.462
3,1,R,b_r_ring1,0.143736,2.190725,-0.1672632,4634.462
3,1,R,b_r_ring2,0.1440983,2.215318,-0.1975246,4634.462
3,1,R,b_r_ring3,0.1552079,2.209749,-0.2210131,4634.462
3,1,R,b_r_pinky0,0.1471272,2.138903,-0.1852996,4634.462
3,1,R,b_r_pinky1,0.1288265,2.1803,-0.1793583,4634.462
3,1,R,b_r_pinky2,0.1361022,2.196382,-0.2045015,4634.462
3,1,R,b_r_pinky3,0.1457972,2.196023,-0.2223461,4634.462
3,1,R,r_thumb_finger_tip_marker,0.1547456,2.227105,-0.2274365,4634.462
3,1,R,r_index_finger_tip_marker,0.183075,2.28719,-0.1679414,4634.462
3,1,R,r_middle_finger_tip_marker,0.1446221,2.291859,-0.1682894,4634.462
3,1,R,r_ring_finger_tip_marker,0.1654977,2.207659,-0.2430168,4634.462
3,1,R,r_pinky_finger_tip_marker,0.1584784,2.195886,-0.2402709,4634.462
3,1,L,b_l_wrist,-0.006418713,2.078815,-0.140339,4646.095
3,1,L,b_l_forearm_stub,-0.006418713,2.078815,-0.140339,4646.095
3,1,L,b_l_thumb0,-0.01162671,2.10275,-0.1471555,4646.095
3,1,L,b_l_thumb1,-0.0164732,2.125309,-0.156389,4646.095
3,1,L,b_l_thumb2,-0.01534597,2.155455,-0.1685148,4646.095
3,1,L,b_l_thumb3,0.008559465,2.178406,-0.1751307,4646.095
3,1,L,b_l_index1,-0.004429294,2.177131,-0.1279475,4646.095
3,1,L,b_l_index2,0.004426427,2.213724,-0.1233654,4646.095
3,1,L,b_l_index3,0.009895686,2.236932,-0.1280717,4646.095
3,1,L,b_l_middle1,0.01666681,2.170403,-0.1249612,4646.095
3,1,L,b_l_middle2,0.03473522,2.208164,-0.1344664,4646.095
3,1,L,b_l_middle3,0.03945896,2.223779,-0.156667,4646.095
3,1,L,b_l_ring1,0.03329444,2.159812,-0.1315862,4646.095
3,1,L,b_l_ring2,0.04059687,2.18726,-0.158307,4646.095
3,1,L,b_l_ring3,0.02726411,2.174057,-0.1771239,4646.095
3,1,L,b_l_pinky0,0.0243963,2.107236,-0.1449618,4646.095
3,1,L,b_l_pinky1,0.04730042,2.146608,-0.1419166,4646.095
3,1,L,b_l_pinky2,0.04610736,2.166535,-0.1652661,4646.095
3,1,L,b_l_pinky3,0.03539944,2.161762,-0.1818524,4646.095
3,1,L,l_thumb_finger_tip_marker,0.03147827,2.18676,-0.1784676,4646.095
3,1,L,l_index_finger_tip_marker,0.01603201,2.257495,-0.1344556,4646.095
3,1,L,l_middle_finger_tip_marker,0.03913597,2.23155,-0.1804186,4646.095
3,1,L,l_ring_finger_tip_marker,0.01637807,2.154452,-0.1675571,4646.095
3,1,L,l_pinky_finger_tip_marker,0.02253131,2.144192,-0.1790509,4646.095
3,1,R,b_r_wrist,0.1829589,2.071319,-0.1609453,4646.095
3,1,R,b_r_forearm_stub,0.1829589,2.071319,-0.1609453,4646.095
3,1,R,b_r_thumb0,0.1905911,2.095567,-0.1614044,4646.095
3,1,R,b_r_thumb1,0.1961639,2.119496,-0.1651476,4646.095
3,1,R,b_r_thumb2,0.195151,2.150856,-0.1736675,4646.095
3,1,R,b_r_thumb3,0.1777696,2.179715,-0.1763153,4646.095
3,1,R,b_r_index1,0.1922072,2.162265,-0.1226478,4646.095
3,1,R,b_r_index2,0.1905111,2.199857,-0.1179099,4646.095
3,1,R,b_r_index3,0.1893247,2.223608,-0.1229249,4646.095
3,1,R,b_r_middle1,0.1705877,2.157101,-0.1203746,4646.095
3,1,R,b_r_middle2,0.1622586,2.199205,-0.1211735,4646.095
3,1,R,b_r_middle3,0.1610763,2.219261,-0.1400234,4646.095
3,1,R,b_r_ring1,0.152712,2.150409,-0.1286328,4646.095
3,1,R,b_r_ring2,0.1492229,2.181953,-0.1512926,4646.095
3,1,R,b_r_ring3,0.1590092,2.179878,-0.1759111,4646.095
3,1,R,b_r_pinky0,0.155361,2.102832,-0.1560505,4646.095
3,1,R,b_r_pinky1,0.137048,2.141961,-0.1413029,4646.095
3,1,R,b_r_pinky2,0.1389199,2.166254,-0.1600144,4646.095
3,1,R,b_r_pinky3,0.1477736,2.169292,-0.1780403,4646.095
3,1,R,r_thumb_finger_tip_marker,0.1634086,2.199381,-0.179954,4646.095
3,1,R,r_index_finger_tip_marker,0.1869614,2.244745,-0.129916,4646.095
3,1,R,r_middle_finger_tip_marker,0.1621409,2.232298,-0.1613199,4646.095
3,1,R,r_ring_finger_tip_marker,0.1706879,2.172429,-0.195974,4646.095
3,1,R,r_pinky_finger_tip_marker,0.1614861,2.167732,-0.1951184,4646.095
3,1,L,b_l_wrist,-0.01210344,2.05669,-0.1359873,4660.081
3,1,L,b_l_forearm_stub,-0.01210344,2.05669,-0.1359873,4660.081
3,1,L,b_l_thumb0,-0.01574475,2.08175,-0.1382675,4660.081
3,1,L,b_l_thumb1,-0.01963868,2.105872,-0.1428069,4660.081
3,1,L,b_l_thumb2,-0.01707542,2.137668,-0.1490935,4660.081
3,1,L,b_l_thumb3,0.005506514,2.162807,-0.1493654,4660.081
3,1,L,b_l_index1,-0.008984856,2.150229,-0.1033645,4660.081
3,1,L,b_l_index2,-9.973859E-05,2.184606,-0.09003206,4660.081
3,1,L,b_l_index3,0.00632997,2.207761,-0.09365997,4660.081
3,1,L,b_l_middle1,0.01137023,2.141928,-0.09936489,4660.081
3,1,L,b_l_middle2,0.03026715,2.180322,-0.102768,4660.081
3,1,L,b_l_middle3,0.03268674,2.191587,-0.1277923,4660.081
3,1,L,b_l_ring1,0.02840366,2.132028,-0.1060271,4660.081
3,1,L,b_l_ring2,0.0389774,2.162742,-0.1276038,4660.081
3,1,L,b_l_ring3,0.02650591,2.151281,-0.1480797,4660.081
3,1,L,b_l_pinky0,0.01982137,2.083785,-0.1309529,4660.081
3,1,L,b_l_pinky1,0.04323409,2.120459,-0.117139,4660.081
3,1,L,b_l_pinky2,0.04557629,2.14398,-0.1367611,4660.081
3,1,L,b_l_pinky3,0.03453525,2.138934,-0.1530457,4660.081
3,1,L,l_thumb_finger_tip_marker,0.02852001,2.171535,-0.1487213,4660.081
3,1,L,l_index_finger_tip_marker,0.01338527,2.228048,-0.09997754,4660.081
3,1,L,l_middle_finger_tip_marker,0.02844498,2.191944,-0.1524199,4660.081
3,1,L,l_ring_finger_tip_marker,0.01431748,2.130988,-0.1422452,4660.081
3,1,L,l_pinky_finger_tip_marker,0.02104767,2.121667,-0.1516114,4660.081
3,1,R,b_r_wrist,0.1898842,2.043479,-0.1441727,4660.081
3,1,R,b_r_forearm_stub,0.1898842,2.043479,-0.1441727,4660.081
3,1,R,b_r_thumb0,0.197204,2.067691,-0.1415928,4660.081
3,1,R,b_r_thumb1,0.2029826,2.09186,-0.141969,4660.081
3,1,R,b_r_thumb2,0.2021531,2.124177,-0.1454361,4660.081
3,1,R,b_r_thumb3,0.1870403,2.154302,-0.1429788,4660.081
3,1,R,b_r_index1,0.2004027,2.128209,-0.09383637,4660.081
3,1,R,b_r_index2,0.197237,2.164527,-0.0833745,4660.081
3,1,R,b_r_index3,0.1948235,2.187921,-0.08950383,4660.081
3,1,R,b_r_middle1,0.179018,2.122351,-0.09107877,4660.081
3,1,R,b_r_middle2,0.1701269,2.164347,-0.09102229,4660.081
3,1,R,b_r_middle3,0.1704771,2.177809,-0.1150562,4660.081
3,1,R,b_r_ring1,0.1607539,2.116553,-0.09916202,4660.081
3,1,R,b_r_ring2,0.1548553,2.151798,-0.1147722,4660.081
3,1,R,b_r_ring3,0.1634574,2.152663,-0.1398999,4660.081
3,1,R,b_r_pinky0,0.1622806,2.073426,-0.1332224,4660.081
3,1,R,b_r_pinky1,0.1444519,2.10969,-0.1119837,4660.081
3,1,R,b_r_pinky2,0.1428568,2.137918,-0.1239974,4660.081
3,1,R,b_r_pinky3,0.1509464,2.143604,-0.1417397,4660.081
3,1,R,r_thumb_finger_tip_marker,0.1715659,2.173437,-0.1422008,4660.081
3,1,R,r_index_finger_tip_marker,0.1913645,2.208255,-0.09821118,4660.081
3,1,R,r_middle_finger_tip_marker,0.1742289,2.180107,-0.1396586,4660.081
3,1,R,r_ring_finger_tip_marker,0.1751404,2.142651,-0.1588126,4660.081
3,1,R,r_pinky_finger_tip_marker,0.1648898,2.14143,-0.1585619,4660.081
3,1,L,b_l_wrist,-0.01580384,2.041331,-0.1350747,4677.41
3,1,L,b_l_forearm_stub,-0.01580384,2.041331,-0.1350747,4677.41
3,1,L,b_l_thumb0,-0.01913576,2.066487,-0.1334932,4677.41
3,1,L,b_l_thumb1,-0.02250781,2.091096,-0.1343182,4677.41
3,1,L,b_l_thumb2,-0.01898164,2.123365,-0.1361458,4677.41
3,1,L,b_l_thumb3,0.003077453,2.148531,-0.1314512,4677.41
3,1,L,b_l_index1,-0.01475884,2.128246,-0.08744995,4677.41
3,1,L,b_l_index2,-0.007255635,2.160537,-0.06902516,4677.41
3,1,L,b_l_index3,-0.0008212432,2.18396,-0.06823384,4677.41
3,1,L,b_l_middle1,0.005185605,2.119051,-0.0833381,4677.41
3,1,L,b_l_middle2,0.02357424,2.157428,-0.07769663,4677.41
3,1,L,b_l_middle3,0.03020983,2.176434,-0.09650394,4677.41
3,1,L,b_l_ring1,0.02263437,2.110072,-0.09022586,4677.41
3,1,L,b_l_ring2,0.03467756,2.143351,-0.106601,4677.41
3,1,L,b_l_ring3,0.02309357,2.133838,-0.1285432,4677.41
3,1,L,b_l_pinky0,0.01576836,2.066684,-0.1232825,4677.41
3,1,L,b_l_pinky1,0.03822242,2.100208,-0.1019296,4677.41
3,1,L,b_l_pinky2,0.04212405,2.1261,-0.1179971,4677.41
3,1,L,b_l_pinky3,0.03111286,2.12181,-0.134517,4677.41
3,1,L,l_thumb_finger_tip_marker,0.02599128,2.156782,-0.1278328,4677.41
3,1,L,l_index_finger_tip_marker,0.006514937,2.205075,-0.06950317,4677.41
3,1,L,l_middle_finger_tip_marker,0.03209147,2.187671,-0.1187486,4677.41
3,1,L,l_ring_finger_tip_marker,0.01052009,2.113075,-0.1262578,4677.41
3,1,L,l_pinky_finger_tip_marker,0.0172735,2.104787,-0.1354217,4677.41
3,1,R,b_r_wrist,0.1918236,2.029055,-0.1404983,4677.41
3,1,R,b_r_forearm_stub,0.1918236,2.029055,-0.1404983,4677.41
3,1,R,b_r_thumb0,0.1991891,2.052838,-0.1353454,4677.41
3,1,R,b_r_thumb1,0.2051693,2.076845,-0.1329864,4677.41
3,1,R,b_r_thumb2,0.2044709,2.109346,-0.1324694,4677.41
3,1,R,b_r_thumb3,0.18994,2.139104,-0.1257396,4677.41
3,1,R,b_r_index1,0.20451,2.107144,-0.080794,4677.41
3,1,R,b_r_index2,0.2016267,2.141525,-0.06504213,4677.41
3,1,R,b_r_index3,0.1987884,2.16549,-0.06791813,4677.41
3,1,R,b_r_middle1,0.1833,2.100808,-0.07775661,4677.41
3,1,R,b_r_middle2,0.1739744,2.141605,-0.06819597,4677.41
3,1,R,b_r_middle3,0.1719002,2.161924,-0.08668365,4677.41
3,1,R,b_r_ring1,0.1646845,2.095874,-0.08560828,4677.41
3,1,R,b_r_ring2,0.157279,2.133264,-0.09384537,4677.41
3,1,R,b_r_ring3,0.1645782,2.137551,-0.1190344,4677.41
3,1,R,b_r_pinky0,0.1646932,2.057211,-0.1246914,4677.41
3,1,R,b_r_pinky1,0.1478036,2.090474,-0.09838048,4677.41
3,1,R,b_r_pinky2,0.1449258,2.120158,-0.1057523,4677.41
3,1,R,b_r_pinky3,0.15272,2.127095,-0.1231787,4677.41
3,1,R,r_thumb_finger_tip_marker,0.1724906,2.15592,-0.1213844,4677.41
3,1,R,r_index_finger_tip_marker,0.194792,2.186872,-0.07322104,4677.41
3,1,R,r_middle_finger_tip_marker,0.1727663,2.173417,-0.1088606,4677.41
3,1,R,r_ring_finger_tip_marker,0.1756388,2.127542,-0.1383191,4677.41
3,1,R,r_pinky_finger_tip_marker,0.1666339,2.123965,-0.1398742,4677.41
3,1,L,b_l_wrist,-0.0186974,2.029317,-0.1343684,4689.685
3,1,L,b_l_forearm_stub,-0.0186974,2.029317,-0.1343684,4689.685
3,1,L,b_l_thumb0,-0.02199662,2.054109,-0.1297964,4689.685
3,1,L,b_l_thumb1,-0.02516634,2.078668,-0.1276848,4689.685
3,1,L,b_l_thumb2,-0.02113776,2.110876,-0.1258079,4689.685
3,1,L,b_l_thumb3,0.0004390841,2.135407,-0.11717,4689.685
3,1,L,b_l_index1,-0.02008932,2.109473,-0.07608928,4689.685
3,1,L,b_l_index2,-0.01382857,2.139638,-0.05396735,4689.685
3,1,L,b_l_index3,-0.007571633,2.162776,-0.04994974,4689.685
3,1,L,b_l_middle1,-0.0004718271,2.099585,-0.07201492,4689.685
3,1,L,b_l_middle2,0.017085,2.136793,-0.05976734,4689.685
3,1,L,b_l_middle3,0.02557266,2.15918,-0.07339758,4689.685
3,1,L,b_l_ring1,0.01731486,2.091335,-0.07895091,4689.685
3,1,L,b_l_ring2,0.03032706,2.126132,-0.09080584,4689.685
3,1,L,b_l_ring3,0.0196354,2.118598,-0.1139376,4689.685
3,1,L,b_l_pinky0,0.01223324,2.052577,-0.1176077,4689.685
3,1,L,b_l_pinky1,0.0335286,2.082842,-0.09087735,4689.685
3,1,L,b_l_pinky2,0.03847339,2.110282,-0.1037745,4689.685
3,1,L,b_l_pinky3,0.02781007,2.107223,-0.1207888,4689.685
3,1,L,l_thumb_finger_tip_marker,0.02313922,2.14292,-0.1112992,4689.685
3,1,L,l_index_finger_tip_marker,-0.0003071376,2.183821,-0.04758819,4689.685
3,1,L,l_middle_finger_tip_marker,0.03051218,2.175729,-0.09146278,4689.685
3,1,L,l_ring_finger_tip_marker,0.006893158,2.097824,-0.1146252,4689.685
3,1,L,l_pinky_finger_tip_marker,0.01378017,2.090638,-0.1239891,4689.685
3,1,R,b_r_wrist,0.1933304,2.01779,-0.1376527,4689.685
3,1,R,b_r_forearm_stub,0.1933304,2.01779,-0.1376527,4689.685
3,1,R,b_r_thumb0,0.2008184,2.041026,-0.1305505,4689.685
3,1,R,b_r_thumb1,0.2070023,2.064687,-0.1261239,4689.685
3,1,R,b_r_thumb2,0.2064762,2.096996,-0.1225307,4689.685
3,1,R,b_r_thumb3,0.1924454,2.126068,-0.112535,4689.685
3,1,R,b_r_index1,0.2080283,2.089974,-0.07134384,4689.685
3,1,R,b_r_index2,0.2055979,2.122383,-0.05179309,4689.685
3,1,R,b_r_index3,0.2025615,2.146495,-0.05204165,4689.685
3,1,R,b_r_middle1,0.1869643,2.083247,-0.06813639,4689.685
3,1,R,b_r_middle2,0.177811,2.122128,-0.05241219,4689.685
3,1,R,b_r_middle3,0.1744997,2.145511,-0.0665983,4689.685
3,1,R,b_r_ring1,0.1680816,2.078959,-0.07572519,4689.685
3,1,R,b_r_ring2,0.1599905,2.117005,-0.07850829,4689.685
3,1,R,b_r_ring3,0.1662593,2.123916,-0.1033897,4689.685
3,1,R,b_r_pinky0,0.1667335,2.044158,-0.1182619,4689.685
3,1,R,b_r_pinky1,0.1507494,2.074683,-0.08831736,4689.685
3,1,R,b_r_pinky2,0.1472038,2.104951,-0.0921942,4689.685
3,1,R,b_r_pinky3,0.1546092,2.1131,-0.1092622,4689.685
3,1,R,r_thumb_finger_tip_marker,0.1742599,2.141249,-0.105823,4689.685
3,1,R,r_index_finger_tip_marker,0.1982921,2.168321,-0.0546237,4689.685
3,1,R,r_middle_finger_tip_marker,0.1737202,2.161603,-0.08570523,4689.685
3,1,R,r_ring_finger_tip_marker,0.1766731,2.114807,-0.1234642,4689.685
3,1,R,r_pinky_finger_tip_marker,0.1682187,2.110105,-0.126231,4689.685
3,1,L,b_l_wrist,-0.02098012,2.019839,-0.1338111,4704.372
3,1,L,b_l_forearm_stub,-0.02098012,2.019839,-0.1338111,4704.372
3,1,L,b_l_thumb0,-0.02438028,2.044083,-0.1269458,4704.372
3,1,L,b_l_thumb1,-0.02751906,2.06834,-0.1225456,4704.372
3,1,L,b_l_thumb2,-0.02327335,2.100202,-0.1176548,4704.372
3,1,L,b_l_thumb3,-0.0021486,2.123826,-0.1059246,4704.372
3,1,L,b_l_index1,-0.02474917,2.093811,-0.06795222,4704.372
3,1,L,b_l_index2,-0.01955716,2.121993,-0.04310669,4704.372
3,1,L,b_l_index3,-0.01352831,2.144642,-0.03667749,4704.372
3,1,L,b_l_middle1,-0.005388432,2.083388,-0.06398214,4704.372
3,1,L,b_l_middle2,0.0113065,2.119059,-0.04690464,4704.372
3,1,L,b_l_middle3,0.02070012,2.14304,-0.0566826,4704.372
3,1,L,b_l_ring1,0.01266731,2.075708,-0.07087683,4704.372
3,1,L,b_l_ring2,0.02630352,2.111342,-0.07893527,4704.372
3,1,L,b_l_ring3,0.01644101,2.105653,-0.1029458,4704.372
3,1,L,b_l_pinky0,0.009232993,2.041035,-0.1134012,4704.372
3,1,L,b_l_pinky1,0.02938489,2.068296,-0.08282865,4704.372
3,1,L,b_l_pinky2,0.03503165,2.096726,-0.09300691,4704.372
3,1,L,b_l_pinky3,0.02481728,2.094958,-0.1104738,4704.372
3,1,L,l_thumb_finger_tip_marker,0.02029638,2.130548,-0.09835797,4704.372
3,1,L,l_index_finger_tip_marker,-0.006454114,2.165283,-0.03166025,4704.372
3,1,L,l_middle_finger_tip_marker,0.027257,2.162315,-0.07117783,4704.372
3,1,L,l_ring_finger_tip_marker,0.003666002,2.085121,-0.1060533,4704.372
3,1,L,l_pinky_finger_tip_marker,0.01074186,2.078917,-0.11564,4704.372
3,1,R,b_r_wrist,0.1945191,2.008903,-0.1354078,4704.372
3,1,R,b_r_forearm_stub,0.1945191,2.008903,-0.1354078,4704.372
3,1,R,b_r_thumb0,0.202155,2.031584,-0.1268242,4704.372
3,1,R,b_r_thumb1,0.2085247,2.054845,-0.1208245,4704.372
3,1,R,b_r_thumb2,0.2081752,2.086803,-0.1148528,4704.372
3,1,R,b_r_thumb3,0.1945674,2.1151,-0.1023588,4704.372
3,1,R,b_r_index1,0.2109764,2.076051,-0.06438876,4704.372
3,1,R,b_r_index2,0.2090273,2.106675,-0.04209915,4704.372
3,1,R,b_r_index3,0.2059172,2.130711,-0.0402854,4704.372
3,1,R,b_r_middle1,0.190032,2.069008,-0.06107824,4704.372
3,1,R,b_r_middle2,0.1812372,2.10601,-0.04117332,4704.372
3,1,R,b_r_middle3,0.177245,2.130915,-0.05225597,4704.372
3,1,R,b_r_ring1,0.1709456,2.065207,-0.06841239,4704.372
3,1,R,b_r_ring2,0.162574,2.103275,-0.06721897,4704.372
3,1,R,b_r_ring3,0.1680426,2.112174,-0.09165349,4704.372
3,1,R,b_r_pinky0,0.1684372,2.033641,-0.1133531,4704.372
3,1,R,b_r_pinky1,0.1532625,2.061794,-0.08077819,4704.372
3,1,R,b_r_pinky2,0.1493675,2.092241,-0.08201246,4704.372
3,1,R,b_r_pinky3,0.1563916,2.101452,-0.09869689,4704.372
3,1,R,r_thumb_finger_tip_marker,0.1761676,2.129158,-0.09398982,4704.372
3,1,R,r_index_finger_tip_marker,0.2015211,2.152659,-0.0407505,4704.372
3,1,R,r_middle_finger_tip_marker,0.1754964,2.1495,-0.06887455,4704.372
3,1,R,r_ring_finger_tip_marker,0.1778832,2.104189,-0.1124817,4704.372
3,1,R,r_pinky_finger_tip_marker,0.1696558,2.099033,-0.1160273,4704.372
3,1,L,b_l_wrist,-0.02278952,2.012822,-0.133281,4715.824
3,1,L,b_l_forearm_stub,-0.02278952,2.012822,-0.133281,4715.824
3,1,L,b_l_thumb0,-0.026509,2.036445,-0.1246464,4715.824
3,1,L,b_l_thumb1,-0.0294397,2.06035,-0.1185131,4715.824
3,1,L,b_l_thumb2,-0.02466134,2.091786,-0.11173,4715.824
3,1,L,b_l_thumb3,-0.002964703,2.113905,-0.0982399,4715.824
3,1,L,b_l_index1,-0.02842114,2.081489,-0.0620315,4715.824
3,1,L,b_l_index2,-0.02395061,2.109047,-0.03635974,4715.824
3,1,L,b_l_index3,-0.01865619,2.130967,-0.02729408,4715.824
3,1,L,b_l_middle1,-0.009063777,2.07091,-0.05848103,4715.824
3,1,L,b_l_middle2,0.005897749,2.104128,-0.03577754,4715.824
3,1,L,b_l_middle3,0.01590686,2.129719,-0.03775546,4715.824
3,1,L,b_l_ring1,0.009182518,2.063892,-0.06557713,4715.824
3,1,L,b_l_ring2,0.02278471,2.10013,-0.07032512,4715.824
3,1,L,b_l_ring3,0.01361408,2.09679,-0.0950413,4715.824
3,1,L,b_l_pinky0,0.006852508,2.03257,-0.1106969,4715.824
3,1,L,b_l_pinky1,0.02618874,2.057523,-0.07772096,4715.824
3,1,L,b_l_pinky2,0.03173501,2.086575,-0.08602598,4715.824
3,1,L,b_l_pinky3,0.02179917,2.086222,-0.1037378,4715.824
3,1,L,l_thumb_finger_tip_marker,0.01944535,2.119749,-0.08988251,4715.824
3,1,L,l_index_finger_tip_marker,-0.0125078,2.15048,-0.01820027,4715.824
3,1,L,l_middle_finger_tip_marker,0.02457081,2.152602,-0.04284874,4715.824
3,1,L,l_ring_finger_tip_marker,0.0009118852,2.076875,-0.1010804,4715.824
3,1,L,l_pinky_finger_tip_marker,0.007617764,2.071139,-0.1110543,4715.824
3,1,R,b_r_wrist,0.1954857,2.001282,-0.1327012,4715.824
3,1,R,b_r_forearm_stub,0.1954857,2.001282,-0.1327012,4715.824
3,1,R,b_r_thumb0,0.2033527,2.023384,-0.1228987,4715.824
3,1,R,b_r_thumb1,0.2098767,2.046234,-0.1156215,4715.824
3,1,R,b_r_thumb2,0.2094605,2.077917,-0.1083358,4715.824
3,1,R,b_r_thumb3,0.1954945,2.10537,-0.09443365,4715.824
3,1,R,b_r_index1,0.2133989,2.06398,-0.05805808,4715.824
3,1,R,b_r_index2,0.2128646,2.092841,-0.03345656,4715.824
3,1,R,b_r_index3,0.2105012,2.116459,-0.02823721,4715.824
3,1,R,b_r_middle1,0.1924865,2.056809,-0.05482008,4715.824
3,1,R,b_r_middle2,0.1847409,2.091088,-0.03016826,4715.824
3,1,R,b_r_middle3,0.1802542,2.11776,-0.03540787,4715.824
3,1,R,b_r_ring1,0.1732644,2.053511,-0.06204243,4715.824
3,1,R,b_r_ring2,0.1649854,2.091251,-0.0567654,4715.824
3,1,R,b_r_ring3,0.1695735,2.102981,-0.08016421,4715.824
3,1,R,b_r_pinky0,0.1698755,2.024719,-0.1087534,4715.824
3,1,R,b_r_pinky1,0.1553618,2.0509,-0.07428713,4715.824
3,1,R,b_r_pinky2,0.1515714,2.081383,-0.07391819,4715.824
3,1,R,b_r_pinky3,0.1583439,2.091623,-0.09009957,4715.824
3,1,R,r_thumb_finger_tip_marker,0.1764781,2.117996,-0.08520526,4715.824
3,1,R,r_index_finger_tip_marker,0.2067788,2.138222,-0.02452487,4715.824
3,1,R,r_middle_finger_tip_marker,0.1772336,2.140186,-0.04601767,4715.824
3,1,R,r_ring_finger_tip_marker,0.1786847,2.097691,-0.102151,4715.824
3,1,R,r_pinky_finger_tip_marker,0.1713351,2.09055,-0.1077689,4715.824
3,1,L,b_l_wrist,-0.02420462,2.007334,-0.1328664,4732.461
3,1,L,b_l_forearm_stub,-0.02420462,2.007334,-0.1328664,4732.461
3,1,L,b_l_thumb0,-0.02819292,2.030381,-0.1228987,4732.461
3,1,L,b_l_thumb1,-0.03094197,2.053926,-0.1154307,4732.461
3,1,L,b_l_thumb2,-0.02571705,2.084934,-0.1071682,4732.461
3,1,L,b_l_thumb3,-0.003532576,2.105703,-0.09238851,4732.461
3,1,L,b_l_index1,-0.0313282,2.071599,-0.05774835,4732.461
3,1,L,b_l_index2,-0.02738979,2.098729,-0.03153933,4732.461
3,1,L,b_l_index3,-0.02269526,2.119936,-0.02063456,4732.461
3,1,L,b_l_middle1,-0.01196694,2.060921,-0.05453121,4732.461
3,1,L,b_l_middle2,0.001373775,2.091321,-0.02731701,4732.461
3,1,L,b_l_middle3,0.01122623,2.116697,-0.02308082,4732.461
3,1,L,b_l_ring1,0.006426596,2.054428,-0.06174562,4732.461
3,1,L,b_l_ring2,0.01996289,2.090939,-0.06383602,4732.461
3,1,L,b_l_ring3,0.01136317,2.089565,-0.08894185,4732.461
3,1,L,b_l_pinky0,0.004971915,2.025842,-0.108683,4732.461
3,1,L,b_l_pinky1,0.02365412,2.048877,-0.07397899,4732.461
3,1,L,b_l_pinky2,0.02909133,2.078336,-0.0807864,4732.461
3,1,L,b_l_pinky3,0.01938947,2.079113,-0.09861398,4732.461
3,1,L,l_thumb_finger_tip_marker,0.01885081,2.110793,-0.08348371,4732.461
3,1,L,l_index_finger_tip_marker,-0.01740466,2.138088,-0.008645273,4732.461
3,1,L,l_middle_finger_tip_marker,0.02042308,2.139702,-0.01978969,4732.461
